,0
48412,0.73
48413,0.9
48414,1.37
48415,0.71
48416,0.9
48417,0.9
48418,0.75
48419,1.37
48420,28.0
48421,270.0
48422,0.00046
48423,0.00054
48424,0.73
48425,1320.0
48426,800.0
48427,0.168
48428,0.41
48429,0.073
48430,0.27
48431,0.28
48432,9.0
48433,2.88
48434,4.0
48435,4.0
48436,33.0
48437,33.0
48438,103.5
48439,125.4
48440,0.368
48441,1.02
48442,0.65
48443,0.9
48444,0.29
48445,0.394
48446,0.37
48447,100.0
48448,7.5
48449,9.7
48450,9.68
48451,3.24
48452,7.5
48453,3.95
48454,7.53
48455,4.19
48456,82.0
48457,82.0
48458,1000.0
48459,1000.0
48460,1000.0
48461,1000.0
48462,20000.0
48463,1000.0
48464,1000.0
48465,20000.0
48466,1000.0
48467,1000.0
48468,1000.0
48469,5000.0
48470,104.0
48471,2.5
48472,1.6
48473,2.59
48474,2.5
48475,3.17
48476,2.59
48477,2.58
48478,21.6
48479,109.0
48480,150.0
48481,21.8
48482,51.0
48483,310.0
48484,81.5
48485,79.3
48486,80.0
48487,375.0
48488,86.1
48489,0.4
48490,0.051
48491,0.042
48492,0.057
48493,0.023
48494,0.51
48495,0.018000000000000002
48496,0.0114
48497,0.6
48498,0.07690000000000001
48499,0.0062
48500,0.056
48501,0.0087
48502,0.411
48503,0.02
48504,1.48
48505,1.48
48506,47.5
48507,47.5
48508,41.4
48509,74.8
48510,0.88
48511,0.71
48512,0.76
48513,0.64
48514,0.48
48515,0.62
48516,0.89
48517,0.684
48518,0.69
48519,0.469
48520,180.0
48521,180.0
48522,180.0
48523,180.0
48524,0.331
48525,1.173
48526,2.1
48527,5.6
48528,1.93
48529,0.259
48530,2.0
48531,5.6
48532,2.0
48533,2.1
48534,0.51
48535,0.664
48536,5.6
48537,0.015
48538,1.065
48539,2.1
48540,0.51
48541,0.565
48542,12.0
48543,1.095
48544,0.01
48545,0.51
48546,0.0053
48547,0.183
48548,0.0078
48549,0.51
48550,2.1
48551,0.26
48552,5.4
48553,180.0
48554,180.0
48555,180.0
48556,180.0
48557,0.01
48558,1000.0
48559,0.035
48560,0.0045
48561,0.028
48562,0.028
48563,45.9
48564,36.0
48565,63.0
48566,46.4
48567,35.3
48568,120.0
48569,40.0
48570,40.0
48571,40.0
48572,130.0
48573,51.0
48574,40.0
48575,18000.0
48576,12720.0
48577,10000.0
48578,18000.0
48579,13480.0
48580,42.0
48581,100.0
48582,11200.0
48583,10000.0
48584,10000.0
48585,13480.0
48586,100.0
48587,5100.0
48588,10000.0
48589,13480.0
48590,1350.0
48591,100.0
48592,100.0
48593,12500.0
48594,11000.0
48595,100.0
48596,8140.0
48597,10000.0
48598,0.43
48599,5500.0
48600,940.0
48601,4700.0
48602,3300.0
48603,2700.0
48604,8300.0
48605,14.2
48606,14.2
48607,16.5
48608,1.93
48609,0.883
48610,7.8
48611,2.4
48612,1.0
48613,10.0
48614,3.2
48615,11.0
48616,30.0
48617,3.2
48618,3.2
48619,3.2
48620,6.0
48621,30.0
48622,3.2
48623,3.2
48624,11.0
48625,3.2
48626,0.31
48627,0.42
48628,0.85
48629,56000.0
48630,56000.0
48631,56000.0
48632,0.74
48633,1054.0
48634,7338.0
48635,816.0
48636,2465.0
48637,10000.0
48638,920.0
48639,4200.0
48640,3499.0
48641,76.5
48642,508.0
48643,950.0
48644,880.0
48645,910.0
48646,500.0
48647,2010.0
48648,956.0
48649,5500.0
48650,2010.0
48651,720.0
48652,1191.0
48653,1610.0
48654,724.0
48655,1000.0
48656,1000.0
48657,1000.0
48658,1000.0
48659,1000.0
48660,1000.0
48661,10000.0
48662,8000.0
48663,5000.0
48664,10000.0
48665,5000.0
48666,100.0
48667,10700.0
48668,4.4
48669,30.7
48670,2.76
48671,120.0
48672,120.0
48673,120.0
48674,140.0
48675,148.0
48676,140.0
48677,90.0
48678,470.0
48679,44.0
48680,58.0
48681,195.0
48682,1540.0
48683,1530.0
48684,1530.0
48685,1200.0
48686,68.5
48687,163.0
48688,77.0
48689,320.0
48690,262.0
48691,53.4
48692,88.6
48693,72.6
48694,49.5
48695,75.0
48696,100.0
48697,56.5
48698,73.0
48699,80.0
48700,88.6
48701,40.0
48702,108.6
48703,72.6
48704,100.0
48705,60.0
48706,100.0
48707,0.32
48708,0.32
48709,0.11
48710,0.37
48711,2.24
48712,200.0
48713,120.0
48714,0.4
48715,94.9
48716,53.0
48717,78.0
48718,29.0
48719,29.0
48720,29.0
48721,29.0
48722,8.94
48723,11.8
48724,15.0
48725,3.02
48726,12.0
48727,10.0
48728,10.0
48729,5.7
48730,20.0
48731,8.0
48732,6.3
48733,10.0
48734,20.0
48735,10.0
48736,10.0
48737,12.0
48738,8.0
48739,6.8
48740,10.0
48741,10.0
48742,10.0
48743,1300.0
48744,1400.0
48745,1500.0
48746,10.0
48747,40.0
48748,0.499
48749,0.807
48750,0.6579999999999999
48751,1.173
48752,0.19
48753,0.338
48754,8.2
48755,31.6
48756,48.5
48757,48.5
48758,8.8
48759,32.3
48760,1072.0
48761,36.5
48762,3048.0
48763,115.0
48764,33.1
48765,32.0
48766,64.0
48767,18.69
48768,33.1
48769,10.8
48770,18.96
48771,33.1
48772,58.0
48773,33.1
48774,70.0
48775,7.28
48776,180.0
48777,180.0
48778,180.0
48779,180.0
48780,4.8
48781,14.9
48782,9.1
48783,6.1
48784,14.7
48785,9.0
48786,0.6
48787,5.0
48788,0.8
48789,10.0
48790,0.16
48791,0.6
48792,0.16
48793,7.0
48794,0.16
48795,9.0
48796,0.16
48797,0.8
48798,10.0
48799,0.46
48800,0.25
48801,460.0
48802,225.0
48803,240.0
48804,180.0
48805,5.0
48806,1.3
48807,1.3
48808,100.0
48809,0.33
48810,0.72
48811,0.32
48812,100.0
48813,0.48
48814,0.39
48815,100.0
48816,100.0
48817,100.0
48818,0.35
48819,167.0
48820,162.8
48821,183.0
48822,186.0
48823,182.0
48824,127.0
48825,36.0
48826,185.0
48827,1.27
48828,0.44
48829,1.12
48830,0.23
48831,0.12
48832,0.57
48833,0.16
48834,0.31
48835,1.4
48836,0.93
48837,484.0
48838,461.0
48839,100.0
48840,182.0
48841,1000.0
48842,855.0
48843,1000.0
48844,25.0
48845,130.0
48846,1000.0
48847,100.0
48848,1000.0
48849,1000.0
48850,1000.0
48851,10000.0
48852,1000.0
48853,5000.0
48854,1000.0
48855,100.0
48856,10000.0
48857,10000.0
48858,35.0
48859,17.0
48860,0.6
48861,181.0
48862,56.0
48863,0.029
48864,86.0
48865,0.058
48866,0.4
48867,0.14
48868,0.26
48869,0.26
48870,0.26
48871,0.65
48872,0.15
48873,0.12
48874,0.26
48875,750.0
48876,750.0
48877,603.0
48878,1000.0
48879,32.0
48880,1000.0
48881,24.0
48882,171.0
48883,268.0
48884,268.0
48885,236.0
48886,2.6
48887,2600.0
48888,2600.0
48889,2600.0
48890,20.7
48891,20.2
48892,13.2
48893,29.0
48894,29.0
48895,13.2
48896,180.0
48897,180.0
48898,95.5
48899,121.0
48900,38.0
48901,64.0
48902,54.0
48903,42.0
48904,38.0
48905,58.0
48906,58.0
48907,56.0
48908,50.0
48909,185.0
48910,95.5
48911,58.0
48912,50.0
48913,29.0
48914,120.0
48915,39.0
48916,121.0
48917,175.0
48918,350.0
48919,20.8
48920,20.8
48921,100.0
48922,10.0
48923,36.5
48924,100.0
48925,100.0
48926,1.34
48927,11.0
48928,1.3
48929,3.42
48930,1.24
48931,100.0
48932,100.0
48933,0.8
48934,0.9
48935,0.31
48936,0.69
48937,81.2
48938,81.2
48939,85.9
48940,85.9
48941,100.0
48942,10.5
48943,8.87
48944,8.4
48945,8.8
48946,18.0
48947,2.6
48948,3.21
48949,1.5
48950,2.0
48951,1.3
48952,180.0
48953,180.0
48954,180.0
48955,180.0
48956,0.41
48957,0.66
48958,0.75
48959,0.33
48960,0.92
48961,0.48
48962,0.95
48963,0.56
48964,0.7
48965,0.67
48966,51.0
48967,0.31
48968,5.9
48969,1.85
48970,1.8
48971,3.1
48972,1.78
48973,3.2
48974,18.0
48975,3.62
48976,3.02
48977,1.05
48978,1.8
48979,3.2
48980,1.14
48981,2.6
48982,53.6
48983,53.6
48984,76.1
48985,500.0
48986,500.0
48987,500.0
48988,500.0
48989,500.0
48990,500.0
48991,500.0
48992,500.0
48993,100.0
48994,100.0
48995,72.0
48996,100.0
48997,100.0
48998,10.36
48999,13.33
49000,36.91
49001,15.52
49002,100.0
49003,119.3
49004,65.0
49005,18300.0
49006,20.0
49007,36.0
49008,1.3
49009,1.71
49010,68.0
49011,69.0
49012,110.0
49013,0.035
49014,7.25
49015,6.64
49016,7.84
49017,6.84
49018,5.2
49019,0.002
49020,5.3
49021,5.9
49022,101.0
49023,129.0
49024,103.0
49025,102.0
49026,55.0
49027,183.0
49028,47.3
49029,7.0
49030,10.0
49031,9.5
49032,7.0
49033,4.0
49034,2.0
49035,1.7
49036,1.1
49037,1.2
49038,1.4
49039,1.091
49040,5.27
49041,5.27
49042,0.71
49043,1.09
49044,0.06
49045,0.89
49046,1.3
49047,3.0
49048,1.04
49049,36.9
49050,49.7
49051,49.9
49052,100.0
49053,41.0
49054,28.0
49055,76.0
49056,5000.0
49057,2150.0
49058,2100.0
49059,0.087
49060,0.32
49061,0.5
49062,1.0
49063,1.92
49064,17.0
49065,14.2
49066,15.1
49067,15.5
49068,350.0
49069,34.2
49070,2.2
49071,1000.0
49072,1000.0
49073,1.17
49074,2.4
49075,0.74
49076,0.34
49077,1.34
49078,19.7
49079,104.0
49080,30.2
49081,25.2
49082,104.0
49083,34000.0
49084,47000.0
49085,19000.0
49086,88000.0
49087,53000.0
49088,52000.0
49089,78000.0
49090,39000.0
49091,1.06
49092,1.2
49093,1.5
49094,1.6
49095,2.3
49096,100.0
49097,610.0
49098,100.0
49099,190.0
49100,231.2
49101,255.9
49102,204.8
49103,216.8
49104,69.5
49105,28.4
49106,275.0
49107,20.8
49108,10.0
49109,91.7
49110,123.9
49111,112.8
49112,104.6
49113,0.52
49114,315.0
49115,328.0
49116,10.0
49117,227.0
49118,1875.0
49119,10.0
49120,0.49
49121,275.0
49122,34.7
49123,10.0
49124,327.0
49125,275.0
49126,550.0
49127,8.0
49128,332.98
49129,48.0
49130,275.0
49131,10.0
49132,315.0
49133,102.0
49134,1.406
49135,315.0
49136,400.0
49137,130.0
49138,78.0
49139,78.0
49140,135.0
49141,78.0
49142,116.0
49143,15.0
49144,54.0
49145,78.0
49146,400.0
49147,180.0
49148,97.0
49149,240.0
49150,27.0
49151,0.22
49152,0.22
49153,0.87
49154,114.0
49155,16.0
49156,57.0
49157,25.8
49158,13.4
49159,0.039
49160,0.138
49161,0.048
49162,2500.0
49163,2000.0
49164,10000.0
49165,260.8
49166,3420.0
49167,2000.0
49168,3420.0
49169,9160.0
49170,9300.0
49171,0.75
49172,1.7
49173,2.3
49174,1.8
49175,2.0
49176,0.602
49177,0.25
49178,0.399
49179,0.28800000000000003
49180,0.5
49181,0.26
49182,0.37
49183,0.36
49184,0.35200000000000004
49185,0.6
49186,100.0
49187,100.0
49188,100.0
49189,55.8
49190,312.0
49191,2.3
49192,2.5
49193,4.2
49194,2.5
49195,4.2
49196,1.35
49197,2.5
49198,4.2
49199,4.1
49200,1550.0
49201,270.0
49202,15.1
49203,14.8
49204,0.28
49205,100.0
49206,0.000521
49207,0.00015
49208,0.00029
49209,0.0019
49210,0.000207
49211,0.0147
49212,0.004849999999999999
49213,0.000344
49214,0.0065
49215,0.000207
49216,0.075
49217,0.0575
49218,0.019806
49219,0.0175
49220,0.0034
49221,0.0039
49222,0.000521
49223,0.0002
49224,0.0032
49225,6.2
49226,10.0
49227,6.2
49228,5.7
49229,1.42
49230,1.95
49231,34.0
49232,37.0
49233,42.0
49234,261.0
49235,173.0
49236,196.0
49237,238.0
49238,38.0
49239,16.0
49240,42.0
49241,114.0
49242,910.0
49243,420.0
49244,1000.0
49245,1000.0
49246,800.0
49247,1000.0
49248,0.73
49249,1940.0
49250,1320.0
49251,1320.0
49252,0.79
49253,21000.0
49254,1000.0
49255,1000.0
49256,79.8
49257,1000.0
49258,1000.0
49259,1000.0
49260,800.0
49261,2800.0
49262,60.0
49263,2800.0
49264,2280.0
49265,0.11
49266,0.057
49267,0.027000000000000003
49268,0.146
49269,0.11
49270,0.017
49271,0.05
49272,0.042
49273,0.059
49274,0.048
49275,6.2
49276,0.0111
49277,0.0044
49278,0.0259
49279,0.0101
49280,0.008
49281,0.0065
49282,0.017
49283,0.005900000000000001
49284,3.95
49285,0.006999999999999999
49286,0.0111
49287,0.0062
49288,0.0045
49289,0.0046
49290,0.0091
49291,0.013
49292,3.95
49293,0.0041
49294,0.004900000000000001
49295,0.0075
49296,1.8
49297,1.5
49298,1.2
49299,0.89
49300,0.8909999999999999
49301,2.3
49302,0.01
49303,0.51
49304,2.2
49305,2.1
49306,1.4
49307,1.7
49308,0.168
49309,10.0
49310,3.3
49311,1.8
49312,0.0025
49313,0.0015
49314,0.0014
49315,0.0015
49316,10.0
49317,10.5
49318,5000.0
49319,1000.0
49320,13330.0
49321,1000.0
49322,1000.0
49323,19.0
49324,32.0
49325,36.0
49326,2.6
49327,3.2
49328,7.9
49329,3.7
49330,5.0
49331,4.0
49332,2.8
49333,1.7
49334,1.8
49335,3.6
49336,0.165
49337,135.0
49338,4.9
49339,0.78
49340,0.8
49341,4.8
49342,0.84
49343,0.64
49344,15.5
49345,0.95
49346,2.5
49347,2.1
49348,1.43
49349,1.35
49350,40.0
49351,1.23
49352,6.6
49353,1.25
49354,2.0
49355,2.1
49356,17.0
49357,2.25
49358,11.0
49359,0.73
49360,5.8
49361,44.0
49362,0.0105
49363,0.0158
49364,0.0294
49365,0.0202
49366,60.4
49367,2.0
49368,0.02
49369,0.02
49370,0.53
49371,0.23
49372,0.27
49373,0.23
49374,0.23
49375,0.52
49376,0.23
49377,0.22
49378,0.23
49379,0.31
49380,0.22
49381,0.34
49382,0.52
49383,0.23
49384,0.22
49385,0.52
49386,0.56
49387,0.21
49388,0.24
49389,0.52
49390,0.23
49391,2.9
49392,5.0
49393,1.9
49394,7.5
49395,1.6
49396,1.8
49397,5.0
49398,2.3
49399,0.33
49400,57.1
49401,10000.0
49402,49800.0
49403,49000.0
49404,34.3
49405,36.2
49406,33.2
49407,40.4
49408,36.2
49409,7.5
49410,10.0
49411,6.35
49412,13.0
49413,7.178
49414,7.5
49415,4.25
49416,7.5
49417,3.88
49418,3.589
49419,2.4
49420,2.4
49421,18.5
49422,7.4
49423,4.4
49424,7.4
49425,17.945
49426,2.7
49427,180.0
49428,180.0
49429,180.0
49430,180.0
49431,100.0
49432,0.05
49433,0.02
49434,10.0
49435,100.0
49436,100.0
49437,0.02
49438,0.15
49439,10.4
49440,100.0
49441,170.0
49442,100.0
49443,150.0
49444,100.0
49445,87.0
49446,0.34
49447,1.43
49448,2070.0
49449,1030.0
49450,486.0
49451,3092.0
49452,320.0
49453,405.0
49454,320.0
49455,840.0
49456,1200.0
49457,740.0
49458,850.0
49459,4850.0
49460,2500.0
49461,300.0
49462,300.0
49463,300.0
49464,297.0
49465,385.0
49466,0.2
49467,0.12
49468,0.119
49469,100.0
49470,2.0
49471,2.0
49472,2.0
49473,2.0
49474,0.82
49475,0.91
49476,0.76
49477,180.0
49478,180.0
49479,0.12
49480,2.5
49481,395.0
49482,31.6
49483,395.0
49484,94.4
49485,83.5
49486,503.0
49487,100.0
49488,10.0
49489,11.0
49490,100.0
49491,12.0
49492,0.73
49493,0.74
49494,0.47
49495,1.2
49496,10.4
49497,10.4
49498,165.0
49499,80.0
49500,85.0
49501,80.0
49502,204.0
49503,610.0
49504,1000.0
49505,1000.0
49506,1000.0
49507,1000.0
49508,1000.0
49509,1000.0
49510,4.95
49511,4.95
49512,800.0
49513,383.0
49514,548.0
49515,1000.0
49516,205.0
49517,0.0172
49518,0.00164
49519,0.0023
49520,0.0007199999999999999
49521,0.0034300000000000003
49522,0.0023
49523,0.0034700000000000004
49524,0.00073
49525,0.00252
49526,0.0643
49527,0.0172
49528,100.0
49529,112.0
49530,100.0
49531,33.0
49532,27.0
49533,1665.0
49534,970.0
49535,33.0
49536,298.0
49537,48.0
49538,26.5
49539,115.0
49540,36.0
49541,0.12
49542,1875.0
49543,655.0
49544,252.0
49545,85.0
49546,1700.0
49547,1610.0
49548,0.036000000000000004
49549,0.145
49550,0.11
49551,0.12
49552,0.0527
49553,600.0
49554,560.0
49555,560.0
49556,600.0
49557,560.0
49558,560.0
49559,0.547
49560,0.374
49561,4.25
49562,0.58
49563,562.5
49564,750.0
49565,0.033
49566,12.0
49567,12.0
49568,12.0
49569,12.0
49570,120.0
49571,150.0
49572,770.0
49573,190.0
49574,25.0
49575,8.0
49576,7.0
49577,28.0
49578,45.0
49579,28.0
49580,9.0
49581,45.0
49582,9.0
49583,27.0
49584,7.0
49585,29.2
49586,25.5
49587,23.4
49588,36.0
49589,2.7
49590,144.0
49591,38.6
49592,50.0
49593,35.0
49594,34.0
49595,100.0
49596,89.0
49597,63.0
49598,42.0
49599,3.2
49600,1.0
49601,3.2
49602,1.6
49603,1.4
49604,1.0
49605,3.2
49606,3.2
49607,1.4
49608,1.456
49609,2.443
49610,2.0
49611,1.694
49612,2.08
49613,53.0
49614,56.8
49615,51.6
49616,7.69
49617,5.7
49618,10.2
49619,8.0
49620,7.2
49621,6.4
49622,8.0
49623,7.2
49624,6.2
49625,6.2
49626,0.3
49627,0.14
49628,0.79
49629,0.79
49630,0.2
49631,0.2
49632,0.31
49633,0.14
49634,0.17
49635,0.31
49636,0.142
49637,0.14
49638,0.14
49639,0.14
49640,0.14
49641,0.14
49642,0.17
49643,10.4
49644,0.14
49645,7500.0
49646,5000.0
49647,960.0
49648,130.465
49649,189.482
49650,168.8
49651,216.1
49652,0.0455
49653,0.0351
49654,0.0352
49655,10000.0
49656,10000.0
49657,10000.0
49658,117.18
49659,74.0
49660,74.0
49661,74.0
49662,21.84
49663,20.26
49664,96.0
49665,101.0
49666,95.0
49667,0.44
49668,0.45
49669,0.61
49670,0.5
49671,0.58
49672,1.0
49673,1.0
49674,1.0
49675,1.0
49676,220.0
49677,50.0
49678,465.0
49679,45.0
49680,220.0
49681,50.0
49682,311.0
49683,220.0
49684,45.0
49685,59.0
49686,4013.0
49687,403.0
49688,0.915
49689,3655.0
49690,0.915
49691,564.0
49692,3665.0
49693,1100.0
49694,3600.0
49695,217.0
49696,217.0
49697,10.0
49698,10.0
49699,10.0
49700,10.0
49701,2.0
49702,8.4
49703,1.95
49704,5.08
49705,4.37
49706,2.86
49707,12.3
49708,1.17
49709,2.25
49710,2.72
49711,0.043
49712,0.14
49713,0.16
49714,15.0
49715,4.3
49716,4.8
49717,18.0
49718,25.0
49719,15.0
49720,6.2
49721,25.0
49722,32.1
49723,18.0
49724,4.3
49725,6.8
49726,4.5
49727,4.9
49728,6.5
49729,1000.0
49730,150.0
49731,100.0
49732,150.0
49733,150.0
49734,123.0
49735,840.0
49736,1826.0
49737,1826.0
49738,91.0
49739,47.5
49740,61.0
49741,29.0
49742,1.5
49743,0.46
49744,0.62
49745,0.32
49746,17.5
49747,21.5
49748,9.8
49749,5.48
49750,4.2
49751,24.0
49752,10.0
49753,8.3
49754,27.5
49755,6.5
49756,13.5
49757,2.6
49758,3.7
49759,5.6
49760,6.7
49761,4.2
49762,7.5
49763,250.0
49764,210.0
49765,0.218
49766,0.28
49767,0.028
49768,0.028
49769,0.15
49770,5.7
49771,3.7
49772,4.3
49773,13.5
49774,4.2
49775,7.6
49776,13.0
49777,6.3
49778,7.6
49779,10.5
49780,13.5
49781,10.5
49782,35.0
49783,0.72
49784,0.7020000000000001
49785,100.4
49786,100.4
49787,100.4
49788,100.4
49789,5.0
49790,4.7
49791,3.2
49792,705.0
49793,180.0
49794,180.0
49795,180.0
49796,180.0
49797,300.0
49798,0.4
49799,0.8
49800,0.69
49801,5.7
49802,3.2
49803,1.92
49804,151.0
49805,4.8
49806,4.3
49807,6.4
49808,4.0
49809,9.2
49810,2.5
49811,10.0
49812,9.7
49813,6.4
49814,7.4
49815,3.5
49816,1400.0
49817,1400.0
49818,8970.0
49819,1400.0
49820,9640.0
49821,4900.0
49822,7100.0
49823,4200.0
49824,1400.0
49825,10600.0
49826,1400.0
49827,11130.0
49828,9280.0
49829,5000.0
49830,11830.0
49831,11160.0
49832,11130.0
49833,11130.0
49834,1400.0
49835,10400.0
49836,1400.0
49837,6550.0
49838,1400.0
49839,10400.0
49840,175.0
49841,151.0
49842,514.9
49843,720.0
49844,1000.0
49845,1000.0
49846,1000.0
49847,1000.0
49848,1000.0
49849,1000.0
49850,3.27
49851,0.12
49852,2.83
49853,0.84
49854,1.58
49855,1.58
49856,0.7
49857,1.42
49858,1.87
49859,2.19
49860,3.79
49861,4.05
49862,2.64
49863,2.59
49864,644.3
49865,135.1
49866,135.1
49867,0.6
49868,5.6
49869,2.4
49870,7.2
49871,7.2
49872,5.05
49873,2.12
49874,3.2
49875,19.0
49876,21.0
49877,21.0
49878,49.9
49879,50.0
49880,258.0
49881,278.3
49882,491.4
49883,284.1
49884,189.0
49885,0.15
49886,0.17
49887,0.078
49888,0.17
49889,0.04
49890,0.04
49891,0.07
49892,0.15
49893,0.068
49894,0.078
49895,0.07
49896,0.068
49897,5.27
49898,6.61
49899,4.7
49900,0.2
49901,0.005
49902,0.01
49903,0.008
49904,0.025
49905,0.2
49906,0.006999999999999999
49907,0.0056
49908,0.013
49909,0.008
49910,0.04
49911,0.038
49912,0.025
49913,0.32
49914,0.15
49915,0.15
49916,0.15
49917,0.15
49918,0.19
49919,0.11
49920,0.12
49921,1.36
49922,6.6
49923,13.5
49924,5.2
49925,2.4
49926,180.0
49927,180.0
49928,180.0
49929,1000.0
49930,1700.0
49931,180.0
49932,0.2
49933,1000.0
49934,1000.0
49935,760.0
49936,1380.0
49937,1380.0
49938,1380.0
49939,700.0
49940,1000.0
49941,1000.0
49942,158.0
49943,83.0
49944,100.0
49945,83.0
49946,119.0
49947,83.0
49948,100.0
49949,83.0
49950,15.792
49951,6.3
49952,33.3
49953,24.2
49954,79.4
49955,2.8
49956,15.0
49957,7.66
49958,3.5
49959,13.0
49960,13.175999999999998
49961,83.8
49962,0.12
49963,2.37
49964,2.0
49965,2.37
49966,2.55
49967,2.55
49968,10.8
49969,6.7
49970,0.07
49971,0.04
49972,0.33
49973,0.26
49974,0.312
49975,0.011
49976,0.42
49977,0.19
49978,0.127
49979,0.5
49980,0.12
49981,0.19
49982,0.045
49983,0.53
49984,0.037000000000000005
49985,0.14
49986,2.2
49987,0.05
49988,0.07
49989,0.3
49990,0.09
49991,0.062
49992,1.5
49993,1.4
49994,100.0
49995,1420.0
49996,100.0
49997,600.0
49998,3874.0
49999,978.0
50000,4418.0
50001,8.1
50002,13.0
50003,12.9
50004,12.3
50005,15.0
50006,0.165
50007,0.0022
50008,0.13
50009,0.29
50010,0.01
50011,0.024
50012,0.13
50013,0.165
50014,0.168
50015,0.13
50016,0.15
50017,0.01
50018,0.0025
50019,510.0
50020,940.0
50021,820.0
50022,1550.0
50023,1100.0
50024,720.0
50025,1033.0
50026,1033.0
50027,704.0
50028,1033.0
50029,1033.0
50030,6.6
50031,6.5
50032,6.7
50033,6.3
50034,6.5
50035,6.6
50036,6.7
50037,6.8
50038,71.0
50039,40.0
50040,30.0
50041,84.0
50042,19.0
50043,178.0
50044,10.0
50045,10.0
50046,10.0
50047,10.0
50048,1000.0
50049,113.0
50050,1000.0
50051,1000.0
50052,1000.0
50053,4480.0
50054,210.0
50055,1000.0
50056,2.5
50057,1000.0
50058,85.0
50059,65.0
50060,250.0
50061,480.0
50062,200.0
50063,28.0
50064,34.0
50065,19.8
50066,18.5
50067,1000.0
50068,1000.0
50069,132.4
50070,49.8
50071,2.84
50072,18.0
50073,47.5
50074,3.4
50075,0.0081
50076,0.0081
50077,0.32
50078,0.0075
50079,0.0075
50080,0.01
50081,0.011
50082,0.01
50083,0.32
50084,0.0075
50085,0.32
50086,0.0075
50087,0.85
50088,0.97
50089,1.0
50090,1.6
50091,1.58
50092,17.0
50093,462.0
50094,1.04
50095,0.0053
50096,0.12
50097,0.0075
50098,0.026
50099,0.02
50100,2.8
50101,3.2
50102,2.7
50103,2.7
50104,2.7
50105,5.8
50106,9.7
50107,3.7
50108,2.5
50109,3.4
50110,2.3
50111,2.4
50112,2.4
50113,0.69
50114,15.0
50115,35.5
50116,18.5
50117,75.0
50118,58.0
50119,75.0
50120,0.14
50121,0.14
50122,0.085
50123,0.17
50124,0.27
50125,0.1
50126,0.1
50127,0.12
50128,15.0
50129,76.0
50130,83.0
50131,400.0
50132,264.0
50133,21.8
50134,27.1
50135,400.0
50136,34.4
50137,400.0
50138,146.0
50139,3.8
50140,3.5
50141,100.0
50142,775.0
50143,0.039
50144,0.071
50145,0.127
50146,524.0
50147,524.0
50148,96.0
50149,89.0
50150,13000.0
50151,10000.0
50152,1.9
50153,0.36
50154,0.12
50155,0.066
50156,0.65
50157,1.5
50158,1.54
50159,1.3
50160,0.23
50161,2.72
50162,1.5
50163,0.7
50164,2.2
50165,1.95
50166,1.7
50167,2.8
50168,1.54
50169,1.5
50170,1.2
50171,0.76
50172,1.13
50173,0.92
50174,2.1
50175,2.0
50176,0.0026100000000000003
50177,0.0012
50178,1000.0
50179,1000.0
50180,32.0
50181,5.38
50182,3.0
50183,0.72
50184,414.0
50185,501.0
50186,280.0
50187,130.0
50188,125.0
50189,180.0
50190,125.0
50191,3.9
50192,9.38
50193,8.19
50194,1.3
50195,0.015585000000000003
50196,0.278
50197,0.316
50198,0.49
50199,0.0074
50200,0.007090000000000002
50201,0.0283
50202,0.166
50203,1.4
50204,0.835
50205,0.37
50206,0.634
50207,2400.0
50208,2320.0
50209,3200.0
50210,0.011
50211,0.014
50212,0.13
50213,0.015
50214,0.014
50215,0.011
50216,0.013
50217,0.22
50218,145.0
50219,260.0
50220,290.0
50221,2.1
50222,2.2
50223,6.52
50224,0.006019999999999999
50225,0.00636
50226,0.1
50227,0.219
50228,0.185
50229,0.00383
50230,0.0187
50231,0.1379
50232,4.573
50233,23.8
50234,23.8
50235,23.6
50236,23.8
50237,23.6
50238,14.8
50239,10.89
50240,14.2
50241,14.5
50242,14.2
50243,6.65
50244,15.2
50245,15.3
50246,15.2
50247,1000.0
50248,1000.0
50249,1000.0
50250,1000.0
50251,1000.0
50252,1000.0
50253,0.05
50254,0.0011
50255,0.0034
50256,0.0086
50257,0.002
50258,0.072821
50259,3.5
50260,1.35
50261,1.23
50262,0.5539999999999999
50263,0.27
50264,0.737
50265,0.4
50266,7.5
50267,15.0
50268,101.8
50269,87.6
50270,100.0
50271,80.0
50272,100.0
50273,125.0
50274,125.0
50275,50.0
50276,45.0
50277,47.0
50278,45.0
50279,68.0
50280,35.0
50281,106.1
50282,0.2
50283,0.655
50284,0.546
50285,1.3
50286,0.16399999999999998
50287,1.976
50288,0.198
50289,5.5
50290,20.0
50291,0.15
50292,0.0856
50293,0.0601
50294,15.1
50295,2.7
50296,3.7
50297,2.5
50298,75.0
50299,2.1
50300,3.0
50301,3.6
50302,0.25
50303,0.002
50304,5.6
50305,7.5
50306,6.0
50307,7.1
50308,12.0
50309,11.9
50310,92.0
50311,100.0
50312,88.1
50313,3.36
50314,3.36
50315,0.9
50316,1.7
50317,0.57
50318,0.5
50319,180.0
50320,180.0
50321,130.0
50322,130.0
50323,36.0
50324,16.5
50325,22.0
50326,1.41
50327,3.98
50328,2410.0
50329,244.0
50330,1000.0
50331,252.0
50332,205.0
50333,205.0
50334,285.0
50335,172.1
50336,164.5
50337,164.5
50338,164.5
50339,172.1
50340,194.9
50341,194.9
50342,0.2
50343,0.155
50344,0.027000000000000003
50345,5750.0
50346,120.0
