test_cas,species,score
100,220,2.322335808326522
100,316,2.3478969640568965
100,330,2.3463402095563604
100,404,2.3083214029933177
101,316,2.456753818927625
102,204,2.0176969936934386
103,0,3.9111278110552883
103,3,4.0047219393251146
103,4,4.0717814128182
103,31,3.9791349946514987
103,47,4.314331925545202
103,72,4.141149319072456
103,80,4.1507585195426575
103,87,4.217206621557281
103,116,3.9382738373104913
103,136,4.253961848282687
103,138,3.995695482967019
103,141,4.087876268079703
103,143,3.525460522350375
103,175,4.047555190802629
103,198,4.042055915555327
103,205,4.040290777856463
103,207,2.7896947834718975
103,214,3.6618879020977158
103,220,4.047555190802629
103,225,3.803042375081706
103,227,4.1507585195426575
103,244,4.0218446167643895
103,246,4.417535254285231
103,253,4.161411728430627
103,260,3.714993566414065
103,267,4.014331139795317
103,280,4.161030932381493
103,291,3.8547215464501723
103,292,3.6905474244999543
103,316,4.044001804310746
103,317,3.4508996237233833
103,319,4.097157377462647
103,331,3.949156462297701
103,336,4.047555190802629
103,342,4.145876412309105
103,395,4.124073457393612
103,404,4.123612493287455
103,415,3.899697382089239
104,0,3.324228633391379
104,3,3.507263425281208
104,31,3.41499278066418
104,44,3.4245074772082797
104,47,3.5896001916038274
104,72,3.4701380786648386
104,80,3.455481244617658
104,87,3.585154365389808
104,88,3.266320893941497
104,90,3.2939219925324235
104,136,3.46509044508786
104,138,3.12730404143744
104,141,3.598449040227081
104,175,3.4421388069193837
104,182,3.497695406094791
104,198,3.347245792580426
104,214,3.6078545654309915
104,220,3.3987870070024484
